"image","xmin","ymin","xmax","ymax","label"
"945c6e8b-ido_28_jpg.rf.da94dfdd0abe3b14a75f031392d19cc9.jpg",116.57142857142857,294.03429129464286,230.67427455357142,384.7314174107143,"5"
"945c6e8b-ido_28_jpg.rf.da94dfdd0abe3b14a75f031392d19cc9.jpg",476.43431919642853,385.462890625,594.1943080357142,458.6057477678571,"2"
"945c6e8b-ido_28_jpg.rf.da94dfdd0abe3b14a75f031392d19cc9.jpg",312.5943080357143,515.6571428571428,414.99430803571425,589.5314174107143,"1"
"945c6e8b-ido_28_jpg.rf.6bcd608ddface66e559608254b208794.jpg",216.045703125,57.78285435267857,336,142.62857142857143,"10"
"945c6e8b-ido_28_jpg.rf.6bcd608ddface66e559608254b208794.jpg",12.708565848214285,168.22857142857143,143.63431919642855,253.80571986607143,"5"
"945c6e8b-ido_28_jpg.rf.6bcd608ddface66e559608254b208794.jpg",442.0571428571428,103.86286272321428,565.6685825892857,186.5142857142857,"5"
"945c6e8b-ido_28_jpg.rf.6bcd608ddface66e559608254b208794.jpg",45.622851562499996,265.5085658482143,164.1142857142857,360.5942801339286,"10"
"945c6e8b-ido_28_jpg.rf.6bcd608ddface66e559608254b208794.jpg",402.5599888392857,259.65714285714284,530.5599888392858,345.23429129464284,"5"
"945c6e8b-ido_28_jpg.rf.6bcd608ddface66e559608254b208794.jpg",77.80571986607143,430.08002232142854,194.83431919642857,514.1943080357142,"5"
"945c6e8b-ido_28_jpg.rf.6bcd608ddface66e559608254b208794.jpg",287.72572544642856,520.7771763392857,379.154296875,593.9200334821428,"1"
"976249aa-IMG_6478_jpg.rf.52ec4b7a0fdab6fabcbb0caa5bf2a9fd.jpg",60.98286830357143,206.26286272321428,139.245703125,306.4685825892857,"1"
"976249aa-IMG_6478_jpg.rf.52ec4b7a0fdab6fabcbb0caa5bf2a9fd.jpg",379.8857142857143,127.26856863839285,466.1943080357143,239.1771484375,"10"
"976249aa-IMG_6478_jpg.rf.52ec4b7a0fdab6fabcbb0caa5bf2a9fd.jpg",200.68571428571428,454.94860491071427,297.2343191964286,566.1257254464285,"2"
"976249aa-IMG_6478_jpg.rf.52ec4b7a0fdab6fabcbb0caa5bf2a9fd.jpg",405.48571428571427,424.9599888392857,502.76573660714286,548.5714285714286,"5"
"976249aa-IMG_6478_jpg.rf.9591d853148956ed049c5d81aae8d2e9.jpg",206.53716517857143,103.86286272321428,305.28002232142853,222.354296875,"10"
"976249aa-IMG_6478_jpg.rf.9591d853148956ed049c5d81aae8d2e9.jpg",502.76573660714286,272.09143415178573,584.6857142857143,364.2514229910714,"1"
"976249aa-IMG_6478_jpg.rf.9591d853148956ed049c5d81aae8d2e9.jpg",291.3828683035714,463.72572544642856,388.662890625,582.2171316964285,"2"
"976249aa-IMG_6478_jpg.rf.9591d853148956ed049c5d81aae8d2e9.jpg",96.82285156249999,383.2685825892857,200.68571428571425,503.95429687499995,"5"
"977d0a1d-ido_38_jpg.rf.845c2ce457a9019af39f1d3b2cbfe2b1.jpg",192.64001116071427,0.7314313616071428,284.0685825892857,99.47428850446427,"10"
"977d0a1d-ido_38_jpg.rf.845c2ce457a9019af39f1d3b2cbfe2b1.jpg",328.68571428571425,22.674288504464286,405.48571428571427,140.43429129464283,"10"
"977d0a1d-ido_38_jpg.rf.845c2ce457a9019af39f1d3b2cbfe2b1.jpg",542.1714285714286,10.971428571428572,632.2285714285714,130.9257114955357,"5"
"977d0a1d-ido_38_jpg.rf.845c2ce457a9019af39f1d3b2cbfe2b1.jpg",401.0971540178571,193.09715401785715,478.6285714285714,288.18286830357147,"1"
"977d0a1d-ido_38_jpg.rf.845c2ce457a9019af39f1d3b2cbfe2b1.jpg",389.48571428571427,468.845703125,478.6285714285714,588.0685825892857,"5"
"977d0a1d-ido_38_jpg.rf.845c2ce457a9019af39f1d3b2cbfe2b1.jpg",175.81713169642856,330.6057198660714,257.73716517857144,442.5142857142857,"5"
"977d0a1d-ido_38_jpg.rf.845c2ce457a9019af39f1d3b2cbfe2b1.jpg",259.2,458.6057477678571,336,569.7828683035714,"2"
"977d0a1d-ido_38_jpg.rf.845c2ce457a9019af39f1d3b2cbfe2b1.jpg",146.55998883928572,159.4514229910714,232.13716517857142,272.0914341517857,"10"
"977d0a1d-ido_38_jpg.rf.845c2ce457a9019af39f1d3b2cbfe2b1.jpg",20.754296874999998,148.4800083705357,109.25714285714285,271.3600167410714,"5"
"977d0a1d-ido_38_jpg.rf.bac57d4ba7c0ed0ada47c62f338039e8.jpg",151.68002232142857,55.58857421875,241.645703125,174.81143973214284,"5"
"977d0a1d-ido_38_jpg.rf.bac57d4ba7c0ed0ada47c62f338039e8.jpg",297.96573660714284,71.68000837053572,371.84001116071425,180.6628627232143,"2"
"977d0a1d-ido_38_jpg.rf.bac57d4ba7c0ed0ada47c62f338039e8.jpg",378.4228794642857,190.90287388392858,464,306.4685825892857,"5"
"977d0a1d-ido_38_jpg.rf.bac57d4ba7c0ed0ada47c62f338039e8.jpg",420.845703125,366.4457310267857,495.4514508928571,476.1599888392857,"10"
"977d0a1d-ido_38_jpg.rf.bac57d4ba7c0ed0ada47c62f338039e8.jpg",533.4857142857143,367.17714843749997,622.7199776785715,481.28002232142853,"5"
"977d0a1d-ido_38_jpg.rf.bac57d4ba7c0ed0ada47c62f338039e8.jpg",167.77142857142857,358.4,236.52572544642857,454.21713169642857,"1"
"977d0a1d-ido_38_jpg.rf.bac57d4ba7c0ed0ada47c62f338039e8.jpg",243.10859374999998,504.68571428571425,321.37142857142857,615.862890625,"10"
"977d0a1d-ido_38_jpg.rf.bac57d4ba7c0ed0ada47c62f338039e8.jpg",14.628571428571428,517.851450892857,101.94285714285715,634.1486049107141,"5"
"977d0a1d-ido_38_jpg.rf.bac57d4ba7c0ed0ada47c62f338039e8.jpg",369.645703125,533.9428571428572,455.2228794642857,640,"10"
"99b57faf-IMG_6464_jpg.rf.1be3d081775ca7ac56fce9f2769ae580.jpg",321.8285714285714,241.37142857142857,409.8742745535714,356.93713727678573,"1"
"977d0a1d-ido_38_jpg.rf.9fc840faa0f95758c1e0043a626f8a48.jpg",303.0857142857143,74.60571986607142,382.0800223214286,175.54285714285714,"2"
"977d0a1d-ido_38_jpg.rf.9fc840faa0f95758c1e0043a626f8a48.jpg",434.01143973214283,81.37142857142857,526.1714285714286,201.14285714285714,"5"
"977d0a1d-ido_38_jpg.rf.9fc840faa0f95758c1e0043a626f8a48.jpg",190.445703125,173.34857700892857,277.48571428571427,288.9142857142857,"5"
"977d0a1d-ido_38_jpg.rf.9fc840faa0f95758c1e0043a626f8a48.jpg",386.4685825892857,377.41715959821425,454.4914620535714,472.50284598214284,"1"
"977d0a1d-ido_38_jpg.rf.9fc840faa0f95758c1e0043a626f8a48.jpg",129.73716517857142,338.6514229910714,210.92572544642854,449.8285714285714,"10"
"977d0a1d-ido_38_jpg.rf.9fc840faa0f95758c1e0043a626f8a48.jpg",7.588588169642857,315.2457310267857,86.58286830357143,427.15429687499994,"5"
"977d0a1d-ido_38_jpg.rf.9fc840faa0f95758c1e0043a626f8a48.jpg",270.9028459821428,507.61143973214286,354.2857142857142,620.9828683035714,"10"
"977d0a1d-ido_38_jpg.rf.9fc840faa0f95758c1e0043a626f8a48.jpg",480.09146205357143,562.4685825892857,570.7886160714286,640,"5"
"977d0a1d-ido_38_jpg.rf.9fc840faa0f95758c1e0043a626f8a48.jpg",136.32003348214286,514.9257254464286,216.77717633928572,618.0571428571429,"10"
"99b57faf-IMG_6464_jpg.rf.28e81e3237f1b1e1d7ff18d009c5b118.jpg",329.1428571428571,261.12000558035714,412.0685825892857,370.83429129464287,"1"
"99b57faf-IMG_6464_jpg.rf.eb36e6570b3d00e5a0458058914e38cd.jpg",224,252.34285714285713,310.4,361.3257254464286,"1"
"9c65787b-IMG_6490_jpg.rf.87a2f0c6d3d0c7d4425dac4d2dfe557b.jpg",93.89715401785713,143.36000279017856,191.17717633928572,267.70287388392853,"1"
"9c65787b-IMG_6490_jpg.rf.87a2f0c6d3d0c7d4425dac4d2dfe557b.jpg",273.8285714285714,197.48571428571427,391.58856026785713,341.5771484375,"10"
"9c65787b-IMG_6490_jpg.rf.87a2f0c6d3d0c7d4425dac4d2dfe557b.jpg",158.99430803571428,258.1942801339285,279.7714285714286,416,"5"
"9c65787b-IMG_6490_jpg.rf.87a2f0c6d3d0c7d4425dac4d2dfe557b.jpg",370.3771763392857,384,476.43431919642853,531.0171316964286,"2"
"9c65787b-IMG_6490_jpg.rf.68033c33a03472cda97244d17988803d.jpg",418.65145089285716,110.44571707589286,518.1257254464285,231.13144531249998,"1"
"9c65787b-IMG_6490_jpg.rf.68033c33a03472cda97244d17988803d.jpg",366.72003348214287,239.90856584821427,483.7486049107143,392.045703125,"5"
"9c65787b-IMG_6490_jpg.rf.68033c33a03472cda97244d17988803d.jpg",235.79430803571427,199.67999441964284,357.9428571428571,351.0857142857143,"10"
"9c65787b-IMG_6490_jpg.rf.68033c33a03472cda97244d17988803d.jpg",190.17142857142858,403.7486049107143,301.6228794642857,546.3771763392857,"2"
"9c65787b-IMG_6490_jpg.rf.6268b5a6aeaa8f5c013809cb748cafed.jpg",461.80574776785716,162.37714843749998,560.5486049107143,294.76570870535716,"1"
"9c65787b-IMG_6490_jpg.rf.6268b5a6aeaa8f5c013809cb748cafed.jpg",251.154296875,182.12572544642856,376.6857142857143,342.30856584821424,"10"
"9c65787b-IMG_6490_jpg.rf.6268b5a6aeaa8f5c013809cb748cafed.jpg",360.8685825892857,275.0171595982143,484.4800223214286,438.12572544642853,"5"
"9c65787b-IMG_6490_jpg.rf.6268b5a6aeaa8f5c013809cb748cafed.jpg",137.78286830357143,367.17714843749997,252.61713169642857,511.26858258928564,"2"
"a0f22a98-53F5D43C-EC8E-49CB-B02A-2A34F1992A57_JPG.rf.03c86f9e707f0817b0615c76a9dad9a5.jpg",223.3599888392857,77.71428571428571,310.4,181.39428013392856,"10"
"a0f22a98-53F5D43C-EC8E-49CB-B02A-2A34F1992A57_JPG.rf.03c86f9e707f0817b0615c76a9dad9a5.jpg",239.45145089285714,195.2914341517857,317.7142857142857,302.07999441964284,"5"
"a0f22a98-53F5D43C-EC8E-49CB-B02A-2A34F1992A57_JPG.rf.03c86f9e707f0817b0615c76a9dad9a5.jpg",267.97717633928573,334.26286272321425,322.83431919642857,415.4514508928571,"1"
"a9c2f0b9-ido_13_jpg.rf.0a41a33c74919c6bfc1fbfab0b633db2.jpg",138.5142857142857,144.82286551339286,524.70859375,530.2857142857142,"10"
"a9c2f0b9-ido_13_jpg.rf.ade34afba86d56dcffc5ad40e1c3c2b0.jpg",112.18286830357142,132.38857421875,504.2285714285714,529.554296875,"10"
"a0f22a98-53F5D43C-EC8E-49CB-B02A-2A34F1992A57_JPG.rf.d0b871b81fa04f709cd9a619c2dde3f4.jpg",253.34860491071427,228.20571986607143,315.5200334821428,310.8571428571429,"1"
"a0f22a98-53F5D43C-EC8E-49CB-B02A-2A34F1992A57_JPG.rf.d0b871b81fa04f709cd9a619c2dde3f4.jpg",256.27427455357144,344.50287388392854,339.65714285714284,450.55998883928567,"5"
"a0f22a98-53F5D43C-EC8E-49CB-B02A-2A34F1992A57_JPG.rf.d0b871b81fa04f709cd9a619c2dde3f4.jpg",277.48571428571427,465.92003348214286,356.4800223214286,572.70859375,"10"
"a9c2f0b9-ido_13_jpg.rf.dd3d04f792f6d0064f72310232af56c0.jpg",124.34285714285714,138.97142857142856,529.8285714285714,532.4800223214286,"10"
"a0f22a98-53F5D43C-EC8E-49CB-B02A-2A34F1992A57_JPG.rf.1c19c5bdc2655d434afc64e679546c80.jpg",198.49146205357138,86.85714285714286,281.1428571428571,190.17142857142858,"10"
"a0f22a98-53F5D43C-EC8E-49CB-B02A-2A34F1992A57_JPG.rf.1c19c5bdc2655d434afc64e679546c80.jpg",226.28571428571428,206.99428013392856,309.66858258928573,310.85714285714283,"5"
"a0f22a98-53F5D43C-EC8E-49CB-B02A-2A34F1992A57_JPG.rf.1c19c5bdc2655d434afc64e679546c80.jpg",272.3657366071428,341.9428571428571,336.45714285714286,419.8400111607142,"1"
"aaaba238-PXL_20240714_101627815_jpg.rf.9d9cfd5f4815e8bc651db4bca4f18453.jpg",352.8228794642857,233.32572544642858,468.3885602678571,375.954296875,"5"
"aaaba238-PXL_20240714_101627815_jpg.rf.7d1eb444e2e30b0e971cc30f310af2a0.jpg",355.7486049107143,251.61143973214286,472.7771763392857,396.43431919642853,"5"
"aaaba238-PXL_20240714_101627815_jpg.rf.19e2613d90a1b3d6cecc98be32ab7991.jpg",351.3599888392857,217.96570870535714,466.19430803571424,364.2514229910714,"5"
"ad40fa4f-Image_4_jpg.rf.16a0c08214223e493be6cd0a7579e307.jpg",250.4228794642857,25.599999999999998,355.7486049107143,108.98285435267856,"10"
"ad40fa4f-Image_4_jpg.rf.16a0c08214223e493be6cd0a7579e307.jpg",398.9028459821428,37.30285993303571,507.88571428571424,120.68571428571428,"10"
"ad40fa4f-Image_4_jpg.rf.16a0c08214223e493be6cd0a7579e307.jpg",256.9142857142857,160,372.1142857142857,246.85714285714286,"10"
"ad40fa4f-Image_4_jpg.rf.16a0c08214223e493be6cd0a7579e307.jpg",281.1428571428571,280.8685825892857,382.08002232142854,357.66858258928573,"10"
"ad40fa4f-Image_4_jpg.rf.16a0c08214223e493be6cd0a7579e307.jpg",265.05145089285713,433.00574776785714,365.25714285714287,509.80574776785716,"10"
"ad40fa4f-Image_4_jpg.rf.16a0c08214223e493be6cd0a7579e307.jpg",267.245703125,539.7943080357143,379.154296875,621.7142857142857,"10"
"ad40fa4f-Image_4_jpg.rf.16a0c08214223e493be6cd0a7579e307.jpg",608.8228794642857,174.81143973214284,640,268.43429129464283,"5"
"ad40fa4f-Image_4_jpg.rf.16a0c08214223e493be6cd0a7579e307.jpg",613.9428571428572,410.33141741071427,640,490.7885602678571,"5"
"ad40fa4f-Image_4_jpg.rf.16a0c08214223e493be6cd0a7579e307.jpg",615.4056919642857,528.8228794642857,640,599.0400111607144,"5"
"ad40fa4f-Image_4_jpg.rf.3c3b88ae33cb391ca2aba018889ec3eb.jpg",206.53716517857143,20.480001395089285,314.0571428571428,108.98285435267857,"10"
"ad40fa4f-Image_4_jpg.rf.3c3b88ae33cb391ca2aba018889ec3eb.jpg",224.09146205357143,131.65714285714284,332.34285714285716,214.30856584821427,"10"
"ad40fa4f-Image_4_jpg.rf.3c3b88ae33cb391ca2aba018889ec3eb.jpg",278.94860491071427,273.554296875,384.2742745535714,359.1314453125,"10"
"ad40fa4f-Image_4_jpg.rf.3c3b88ae33cb391ca2aba018889ec3eb.jpg",283.3371651785714,385.462890625,401.0971540178571,476.1599888392857,"10"
"ad40fa4f-Image_4_jpg.rf.3c3b88ae33cb391ca2aba018889ec3eb.jpg",300.1599888392857,520.7771763392857,425.23431919642854,612.9371651785714,"10"
"ad40fa4f-Image_4_jpg.rf.3c3b88ae33cb391ca2aba018889ec3eb.jpg",451.65714285714284,477.25714285714287,564.9371651785714,567.5885602678571,"10"
"ad40fa4f-Image_4_jpg.rf.3c3b88ae33cb391ca2aba018889ec3eb.jpg",535.7714285714286,0.7314313616071428,596.3886160714286,46.080008370535715,"5"
"ad40fa4f-Image_4_jpg.rf.3c3b88ae33cb391ca2aba018889ec3eb.jpg",569.6,68.75428292410714,614.4,153.6,"5"
"ad40fa4f-Image_4_jpg.rf.3c3b88ae33cb391ca2aba018889ec3eb.jpg",618.0571428571428,288.1828683035714,640,363.5200055803571,"5"
"ad512516-IMG_6467_jpg.rf.d1272d13a19ea4a55d5f06d96447ac15.jpg",196.29715401785714,260.38858816964284,292.845703125,394.97142857142853,"2"
"ad512516-IMG_6467_jpg.rf.35da9846ae1e6dfd1b91f75a150eb241.jpg",188.25145089285715,229.6685825892857,303.8171316964286,373.7600167410714,"1"
"ad512516-IMG_6467_jpg.rf.acd365697a7652d841d0fa17faf3259e.jpg",337.462890625,236.98286830357142,452.2971540178571,378.87999441964286,"1"
"ad40fa4f-Image_4_jpg.rf.27b3d7c2dfaef9cdcd1cf09ce2cf1425.jpg",264.32003348214283,25.599999999999998,368.1828683035714,107.52000558035714,"10"
"ad40fa4f-Image_4_jpg.rf.27b3d7c2dfaef9cdcd1cf09ce2cf1425.jpg",407.68002232142857,41.691434151785714,520.3200334821429,128,"10"
"ad40fa4f-Image_4_jpg.rf.27b3d7c2dfaef9cdcd1cf09ce2cf1425.jpg",265.05145089285713,163.84001116071428,374.76573660714286,245.7600167410714,"10"
"ad40fa4f-Image_4_jpg.rf.27b3d7c2dfaef9cdcd1cf09ce2cf1425.jpg",278.94860491071427,277.9428571428571,383.5428571428571,361.3257254464286,"10"
"ad40fa4f-Image_4_jpg.rf.27b3d7c2dfaef9cdcd1cf09ce2cf1425.jpg",251.88571428571427,431.54285714285714,360.1371651785714,511.2685825892857,"10"
"ad40fa4f-Image_4_jpg.rf.27b3d7c2dfaef9cdcd1cf09ce2cf1425.jpg",251.42857142857142,533.0285714285715,363.79430803571427,626.2857142857143,"10"
"ad40fa4f-Image_4_jpg.rf.27b3d7c2dfaef9cdcd1cf09ce2cf1425.jpg",614.4,201.87430245535714,640,278.85714285714283,"5"
"ad40fa4f-Image_4_jpg.rf.27b3d7c2dfaef9cdcd1cf09ce2cf1425.jpg",606.6285714285714,427.154296875,638.8114955357142,512,"5"
"ad40fa4f-Image_4_jpg.rf.27b3d7c2dfaef9cdcd1cf09ce2cf1425.jpg",601.6,535.7714285714286,640,627.2,"5"
"b06e274a-ido_43_jpg.rf.074888ae02bc8748518ab1030de23de8.jpg",33.92000558035714,285.25714285714287,102.67427455357142,359.8628627232143,"5"
"b06e274a-ido_43_jpg.rf.074888ae02bc8748518ab1030de23de8.jpg",175.54285714285714,184.32000558035713,244.57142857142856,258.92572544642854,"10"
"b06e274a-ido_43_jpg.rf.074888ae02bc8748518ab1030de23de8.jpg",284.0685825892857,209.92000558035713,349.16573660714283,286.7200055803571,"10"
"b06e274a-ido_43_jpg.rf.074888ae02bc8748518ab1030de23de8.jpg",379.154296875,242.83429129464284,434.74285714285713,304.27430245535714,"1"
"b06e274a-ido_43_jpg.rf.074888ae02bc8748518ab1030de23de8.jpg",346.2400111607143,323.65714285714284,400.3657366071429,385.46289062499994,"1"
"b06e274a-ido_43_jpg.rf.074888ae02bc8748518ab1030de23de8.jpg",136.32003348214286,293.30287388392856,202.88002232142856,364.9828683035714,"10"
"b06e274a-ido_43_jpg.rf.074888ae02bc8748518ab1030de23de8.jpg",150.9486049107143,404.4800223214286,219.70284598214286,475.42857142857144,"5"
"b06e274a-ido_43_jpg.rf.074888ae02bc8748518ab1030de23de8.jpg",464.73141741071424,214.30856584821427,536.4114397321428,296.9600167410714,"5"
"b06e274a-ido_43_jpg.rf.074888ae02bc8748518ab1030de23de8.jpg",325.0285714285714,501.7599888392857,398.1714285714286,585.8742745535715,"5"
"b06e274a-ido_43_jpg.rf.074888ae02bc8748518ab1030de23de8.jpg",217.50859375,492.9828683035714,280.41143973214287,563.2,"1"
"b06e274a-ido_43_jpg.rf.7a579c9cd6dce4fca6f72c8394cd3ff2.jpg",95.45145089285714,324.02285156249997,170.05714285714285,408.1371651785714,"5"
"b06e274a-ido_43_jpg.rf.7a579c9cd6dce4fca6f72c8394cd3ff2.jpg",245.94285714285712,250.5142857142857,300.79999999999995,308.1142857142857,"1"
"b06e274a-ido_43_jpg.rf.7a579c9cd6dce4fca6f72c8394cd3ff2.jpg",266.0571428571428,53.028571428571425,344.1371651785714,134.58285435267857,"5"
"b06e274a-ido_43_jpg.rf.7a579c9cd6dce4fca6f72c8394cd3ff2.jpg",385.0971540178571,87.03999720982142,448,158.72000558035714,"1"
"b06e274a-ido_43_jpg.rf.7a579c9cd6dce4fca6f72c8394cd3ff2.jpg",433.37142857142857,177.73713727678572,505.05145089285713,257.4628627232143,"5"
"b06e274a-ido_43_jpg.rf.7a579c9cd6dce4fca6f72c8394cd3ff2.jpg",538.6971540178571,307.9314453125,605.9886160714285,393.50859375,"5"
"b06e274a-ido_43_jpg.rf.7a579c9cd6dce4fca6f72c8394cd3ff2.jpg",439.2228794642857,293.30287388392856,505.05145089285713,368.64001116071427,"10"
"b06e274a-ido_43_jpg.rf.7a579c9cd6dce4fca6f72c8394cd3ff2.jpg",385.0971540178571,391.3142857142857,452.3885602678571,465.9200334821428,"10"
"b06e274a-ido_43_jpg.rf.7a579c9cd6dce4fca6f72c8394cd3ff2.jpg",197.12003348214284,323.2914341517857,254.90284598214285,386.1943080357143,"1"
"b06e274a-ido_43_jpg.rf.7a579c9cd6dce4fca6f72c8394cd3ff2.jpg",278.30859375,349.6228515625,350.72003348214287,428.61713169642854,"10"
"b153a986-ido_54_jpg.rf.caf3c40d85c8644a98ad99889bd0a98c.jpg",117.39430803571429,277.9428571428571,208.45714285714286,352.54857700892853,"5"
"b153a986-ido_54_jpg.rf.7b64753c981910bf9b33fc9d9a247462.jpg",116.11428571428571,286.1714285714286,206.62857142857143,362.0571428571429,"5"
"b06e274a-ido_43_jpg.rf.2bb753e0a760bc9a342f956323446292.jpg",96.91428571428571,238.62857142857143,166.39999999999998,316.7085658482143,"5"
"b06e274a-ido_43_jpg.rf.2bb753e0a760bc9a342f956323446292.jpg",196.38856026785714,256.7314453125,254.90284598214285,318.1714285714286,"1"
"b06e274a-ido_43_jpg.rf.2bb753e0a760bc9a342f956323446292.jpg",274.65145089285716,212.1142857142857,350.72003348214287,289.6457310267857,"10"
"b06e274a-ido_43_jpg.rf.2bb753e0a760bc9a342f956323446292.jpg",380.70859375,168.22857142857143,446.5371651785714,247.2228515625,"10"
"b06e274a-ido_43_jpg.rf.2bb753e0a760bc9a342f956323446292.jpg",535.7714285714286,247.22285156249998,601.6,326.94857700892857,"5"
"b06e274a-ido_43_jpg.rf.2bb753e0a760bc9a342f956323446292.jpg",439.2228794642857,272.09143415178573,505.05145089285713,343.0400111607143,"10"
"b06e274a-ido_43_jpg.rf.2bb753e0a760bc9a342f956323446292.jpg",241.00574776785714,329.8743024553571,300.9828683035714,392.045703125,"1"
"b06e274a-ido_43_jpg.rf.2bb753e0a760bc9a342f956323446292.jpg",435.56573660714287,378.87999441964286,505.05145089285713,460.8,"5"
"b06e274a-ido_43_jpg.rf.2bb753e0a760bc9a342f956323446292.jpg",271.72572544642856,506.88002232142856,344.86858258928567,587.3371651785715,"5"
"b06e274a-ido_43_jpg.rf.2bb753e0a760bc9a342f956323446292.jpg",387.2914620535714,475.4285714285714,451.65714285714284,552.9599888392856,"1"
"b153a986-ido_54_jpg.rf.f4e165f95a1274087225e26518d2df70.jpg",113.73716517857143,272.09143415178573,212.48002232142858,348.89143415178575,"5"
"b3e47228-IMG_6488_jpg.rf.3cbae67dafc1d04d7bc55fb6fdcc5c50.jpg",100.57142857142857,238.4457310267857,218.33141741071427,395.70284598214283,"10"
"b3e47228-IMG_6488_jpg.rf.3cbae67dafc1d04d7bc55fb6fdcc5c50.jpg",353.645703125,257.4628627232143,497.00574776785714,416.9142857142857,"5"
"b3e47228-IMG_6488_jpg.rf.3cbae67dafc1d04d7bc55fb6fdcc5c50.jpg",211.01713169642858,154.3314453125,317.80574776785716,296.9600167410714,"2"
"b3e47228-IMG_6488_jpg.rf.3cbae67dafc1d04d7bc55fb6fdcc5c50.jpg",240.27427455357142,300.6171595982143,330.97142857142853,423.49715401785716,"1"
"b3e47228-IMG_6488_jpg.rf.afc0f2830619568b160f99edddf0d8e8.jpg",102.76573660714286,274.2857142857143,226.3771763392857,430.81143973214284,"10"
"b3e47228-IMG_6488_jpg.rf.afc0f2830619568b160f99edddf0d8e8.jpg",228.57142857142856,218.69715401785714,325.12003348214284,350.354296875,"1"
"b3e47228-IMG_6488_jpg.rf.afc0f2830619568b160f99edddf0d8e8.jpg",349.25714285714287,204.0685825892857,471.4057477678572,367.90856584821427,"5"
"b3e47228-IMG_6488_jpg.rf.afc0f2830619568b160f99edddf0d8e8.jpg",230.76573660714286,356.20571986607143,336.82287946428573,496.64001116071427,"2"
"b3e47228-IMG_6488_jpg.rf.ddccb1ac465660bee3acc00648f8ad33.jpg",102.76573660714286,228.9371372767857,218.33141741071427,381.8057198660714,"10"
"b3e47228-IMG_6488_jpg.rf.ddccb1ac465660bee3acc00648f8ad33.jpg",213.94285714285715,147.01714564732143,325.85145089285714,296.9600167410714,"2"
"b3e47228-IMG_6488_jpg.rf.ddccb1ac465660bee3acc00648f8ad33.jpg",234.97142857142856,303.54285714285714,336.09146205357143,422.4,"1"
"b3e47228-IMG_6488_jpg.rf.ddccb1ac465660bee3acc00648f8ad33.jpg",353.645703125,253.07430245535713,477.25714285714287,420.57142857142856,"5"
"b4046e79-DE915644-E8E0-4293-BAA4-75196C84A637_JPG.rf.5b01e7ecfccbe971bfad83eaa8d50b2d.jpg",289.2800223214286,405.9428571428571,359.49715401785716,503.2228794642857,"1"
"b4046e79-DE915644-E8E0-4293-BAA4-75196C84A637_JPG.rf.5b01e7ecfccbe971bfad83eaa8d50b2d.jpg",107.88571428571429,389.85145089285714,203.70284598214286,509.80574776785716,"5"
"b4046e79-DE915644-E8E0-4293-BAA4-75196C84A637_JPG.rf.26c15a592bdcbd644861bc4e419a2d29.jpg",304.45714285714286,404.4800223214286,380.34285714285716,503.954296875,"1"
"b4046e79-DE915644-E8E0-4293-BAA4-75196C84A637_JPG.rf.26c15a592bdcbd644861bc4e419a2d29.jpg",456.045703125,356.9371372767857,556.2514508928571,478.35429687499993,"5"
"b89396ff-PXL_20240714_101605688_jpg.rf.d5405bd43a87c4f3813e3d0a949fa2d7.jpg",215.40574776785715,258.92572544642854,341.2114397321429,403.0171316964286,"5"
"b4046e79-DE915644-E8E0-4293-BAA4-75196C84A637_JPG.rf.6a4e55a7e79a7ad270d77349c96e6392.jpg",112.27427455357143,122.14857700892857,211.01713169642858,247.2228515625,"5"
"b4046e79-DE915644-E8E0-4293-BAA4-75196C84A637_JPG.rf.6a4e55a7e79a7ad270d77349c96e6392.jpg",295.1314174107143,136.7771484375,364.61713169642854,234.05714285714285,"1"
"b89396ff-PXL_20240714_101605688_jpg.rf.d61527cae23731ffa989150b758f008a.jpg",300.9828683035714,226.74285714285713,419.47427455357143,375.95429687499995,"5"
"bb0deffa-PXL_20240714_101608864_jpg.rf.11f605ec80b11e2bad3cc461bcb1ebe7.jpg",198.58286830357142,243.56570870535714,305.37142857142857,374.4914341517857,"2"
"b89396ff-PXL_20240714_101605688_jpg.rf.74f8dee1bbd64d828cea6ccd535570ce.jpg",297.3257254464286,270.62857142857143,415.8171316964286,416.9142857142857,"5"
"bbfabb26-Image_9_jpg.rf.9da910fe7f6faf22a75283bbb55db1fb.jpg",14.994280133928571,16.822858537946427,107.154296875,95.81714564732142,"5"
"bbfabb26-Image_9_jpg.rf.9da910fe7f6faf22a75283bbb55db1fb.jpg",11.337137276785715,126.53715122767856,113.00574776785713,201.87430245535714,"5"
"bbfabb26-Image_9_jpg.rf.9da910fe7f6faf22a75283bbb55db1fb.jpg",0,206.26286272321428,94.17142857142856,285.25714285714287,"5"
"bbfabb26-Image_9_jpg.rf.9da910fe7f6faf22a75283bbb55db1fb.jpg",1.8285714285714285,341.5771484375,104.22857142857141,421.30284598214286,"5"
"bbfabb26-Image_9_jpg.rf.9da910fe7f6faf22a75283bbb55db1fb.jpg",0.36570870535714284,466.65145089285716,108.61713169642856,548.5714285714286,"5"
"bbfabb26-Image_9_jpg.rf.9da910fe7f6faf22a75283bbb55db1fb.jpg",289.8285714285714,27.062855747767856,391.68002232142857,106.78857421875,"10"
"bbfabb26-Image_9_jpg.rf.9da910fe7f6faf22a75283bbb55db1fb.jpg",288.5486049107143,117.02857142857142,391.68002232142857,189.44001116071428,"10"
